股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ300752,隆利科技,24.73,1.35,5.77,-28.83,5266135,129216597.02,3.93,,0,5135904984
SZ300841,康华生物,99.66,-0.01,-0.01,-28.87,479709,47954534.29,0.52,15.027,1.006,13419263747
SZ300083,创世纪,10.15,0.13,1.3,-28.92,16749944,170562759.9,1.27,29.574,0,15663240247
SH600990,四创电子,30.45,-0.12,-0.39,-28.94,1311813,39811269,0.63,32.708,0.877,6438016917
SZ002139,拓邦股份,13.19,0.11,0.84,-28.95,32795566,433834798.3,3.15,43.74,0.375,16764851037
SH601515,东风股份,4.44,-0.03,-0.67,-29.05,8463465,37580049,0.46,14.69,8.446,8182496295
SZ002884,凌霄泵业,18.92,0.14,0.75,-29.08,922979,17464465.68,0.34,13.298,5.285,6767353070
SZ301046,能辉科技,35.5,1.41,4.14,-29.11,4384455,152961798.23,7.44,99.228,1.127,5317545000
SZ300355,蒙草生态,3.8,-0.01,-0.26,-29.14,18098547,68541565.53,1.37,18.478,0.711,6096119908
SZ300696,爱乐达,30.49,0.19,0.63,-29.25,3403141,103387473.44,1.83,30.823,0.547,8938341472
SZ300331,苏大维格,23.56,1.75,8.02,-29.31,14065286,323076343.12,7,,0,6117643458
SZ002242,九阳股份,15.4,0.2,1.32,-29.33,6365286,97486257.63,0.83,18.44,9.74,11812061800
SZ300663,科蓝软件,14.99,0.4,2.74,-29.33,11021944,162911995.21,2.86,168.908,0,6928054846
SH688207,格灵深瞳-U,27.9,0.23,0.83,-29.35,1172715,32484113,2.76,,0,5160964850
SH688665,四方光电,125.13,6.78,5.73,-29.47,394487,48972931,1.91,49.614,0.999,8759100000
SH600577,精达股份,5.21,0.03,0.58,-29.51,27755383,144331834,1.39,22.73,0.576,10398028513
SZ002946,新乳业,11.16,-0.05,-0.45,-29.55,2950583,32832376.1,0.35,27.23,0.672,9673508389
SH603985,恒润股份,28.81,1.92,7.14,-29.64,13116192,370290426,3.81,52.656,0.267,12701119066
SZ301017,漱玉平民,16.91,-0.21,-1.23,-29.69,1231866,20889021.91,1.13,49.135,0.432,6854299400
SZ300133,华策影视,4.73,-0.11,-2.27,-29.79,24346099,115255339.71,1.5,22.117,0.465,8992078606
SZ002558,巨人网络,8.25,-0.27,-3.17,-29.8,15893995,132129045.35,0.79,18.158,1.939,16701134439
SZ301149,隆华新材,14.77,-0.13,-0.87,-29.8,1722324,25564026.2,2.61,41.386,0.677,6351100266
SZ002280,联络互动,3.32,0.02,0.61,-29.81,31440444,103269338.81,1.66,,0,7228136921
SH603213,镇洋发展,15.65,-0.11,-0.7,-29.86,2925023,45783566,4.48,11.776,3.681,6804620000
SZ002108,沧州明珠,5.43,-0.02,-0.37,-29.86,9425698,51148493.06,0.66,30.835,0.781,9082748869
SZ300127,银河磁体,17.27,0.24,1.41,-29.87,3428500,58288660,1.5,30.002,2.606,5580737637
SH688382,益方生物-U,12.69,0.02,0.16,-29.97,1341768,17013320,1.35,,,7296750000
SH603025,大豪科技,18.1,-0.13,-0.71,-30.06,1515900,27475223,0.16,43.936,2.21,16730432929
SZ002036,联创电子,16.95,0.05,0.3,-30.08,24887373,424501367.56,2.37,152.143,0.065,18015205410
SZ300352,北信源,4.26,0.01,0.24,-30.16,15765600,66544607,1.31,,0,6176250611
SZ300267,尔康制药,3.31,-0.03,-0.9,-30.17,13633703,45087023.85,0.96,,0,6827222120
SH603098,森特股份,32.72,0.42,1.3,-30.23,1653550,53845172,0.31,371.874,0.153,17629535280
SZ300055,万邦达,9.05,0.02,0.22,-30.26,2948289,26707666.67,0.47,73.096,0.331,7268016628
SZ002859,洁美科技,25.67,0.35,1.38,-30.43,2931200,75894735.45,0.73,38.139,0.779,10525246951
SZ300226,上海钢联,20.1,-0.4,-1.95,-30.54,3265366,65935551.52,1.27,34.413,0.355,5372787647
SH603128,华贸物流,9.26,0.05,0.54,-30.58,15886174,145701998,1.21,14.389,2.462,12125627111
SZ000967,盈峰环境,4.99,0.04,0.81,-30.58,8215199,40910678.32,0.26,23.27,2.004,15865704990
SH601686,友发集团,6.7,-0.04,-0.59,-30.6,2575144,17234126,0.46,46.84,2.252,9585533220
SZ300326,凯利泰,7.35,-0.14,-1.87,-30.62,9763304,71982178.58,1.36,29.292,0.68,5293075548
SH600343,航天动力,9.56,-0.09,-0.93,-30.72,7480200,71608066,1.17,,0,6101252687
SZ002127,南极电商,4.71,-0.1,-2.08,-30.74,21822766,103270393.84,1.09,28.5,1.699,11562439598
SZ301039,中集车辆,8.7,-0.06,-0.68,-30.75,7086575,61558674.32,0.98,30.366,2.299,17553120000
SZ002867,周大生,11.88,-0.49,-3.96,-30.77,15230577,182379520.03,1.41,10.852,4.209,13019604028
SZ300091,金通灵,4.36,0.09,2.11,-30.83,21195838,91724261.77,1.98,,0.092,6492755973
SZ300723,一品红,24.65,-0.13,-0.52,-30.85,885363,21749374.9,0.67,20.616,0.814,7082793601
SZ300815,玉禾田,17.41,0.21,1.22,-30.86,1329493,22938052.01,0.95,13.462,1.225,5782905600
SZ002755,奥赛康,8.71,-0.08,-0.91,-30.87,886122,7735868.28,0.1,62.555,1.148,8084276657
SZ300115,长盈精密,13.71,0.26,1.93,-30.9,31037855,425763439.23,2.59,,0,16466089986
SH688680,海优新材,210.3,13.8,7.02,-30.93,2600611,536870805,5.23,46.392,0.29,17669406000
SH601222,林洋能源,8.16,0.01,0.12,-30.93,28489234,232411784,1.38,21.125,2.696,16810980313
SH688586,江航装备,23.19,0.19,0.83,-30.97,1673251,38639066,0.92,37.392,0.776,9362834190
SZ300318,博晖创新,6.84,0.02,0.29,-30.98,11305726,77472207.59,1.42,,0,5587599386
SZ300123,亚光科技,6.25,-0.09,-1.42,-31.09,12723902,80017062.32,1.29,,0,6297692644
SH688155,先惠技术,78.54,0.91,1.17,-31.11,1024906,80464000,3.11,,0,5994811801
SH603919,金徽酒,26.39,-0.55,-2.04,-31.2,4165391,109857557,0.82,38.322,0.834,13386591321
SZ300872,天阳科技,12.68,0.16,1.28,-31.29,3957084,49711866.97,1.54,103.308,0.438,5128142653
SH688133,泰坦科技,149.72,4.61,3.18,-31.3,589691,87572528,1.27,90.692,0.121,12587208336
SZ300001,特锐德,17.05,-0.1,-0.58,-31.36,10468214,179006361.61,1.06,89.77,0.117,17744117657
SZ300623,捷捷微电,21.46,0.28,1.32,-31.37,7285595,156933551.7,1.14,33.654,0.587,15808875172
SZ300774,倍杰特,14.94,0.14,0.95,-31.38,3262787,48557032.48,2.64,33.637,1.339,6106929080
SZ002390,信邦制药,5.03,-0.07,-1.37,-31.38,18247284,91654628.68,1.2,40.506,1.193,10196959913
SZ000928,中钢国际,6.22,0.09,1.47,-31.4,14985181,92511454.24,1.17,14.564,4.083,7968064614
SZ300590,移为通信,13.09,-0.12,-0.91,-31.41,5601356,73795260.69,1.66,35.633,0.762,5991249122
SZ002368,太极股份,18.69,0.04,0.21,-31.42,3215587,59976283.17,0.56,28.383,1.038,10833857661
SZ002793,罗欣药业,7.09,0.01,0.14,-31.43,1882540,13323872.2,0.38,,0.425,10343761234
SZ301080,百普赛斯,143.08,-6.89,-4.59,-31.45,788556,114508059.01,3.94,54.252,1.048,11446400000
SZ300045,华力创通,7.97,-0.27,-3.28,-31.47,20833125,166722918.45,4.7,,0,5281521631
SH603681,永冠新材,26.71,0.11,0.41,-31.5,2016693,53820691,1.06,20.205,0.749,5105078854
SH603708,家家悦,11.39,-0.18,-1.56,-31.55,4576387,52241812,0.75,,0,6929702129
SZ002819,东方中科,22.59,0,0,-31.65,1301930,29519097.3,0.93,47.209,0.664,6897819046
SZ000990,诚志股份,10.81,-0.24,-2.17,-31.67,15648338,169704399.4,1.25,32.279,0,13545058844
SH688198,佰仁医疗,123.74,0.26,0.21,-31.68,162420,20046888,0.47,270.171,0.287,16788126039
SH600880,博瑞传播,5.1,-0.09,-1.73,-31.8,16528050,84227881,1.51,85.346,0.49,5575993669
SZ300002,神州泰岳,4.29,-0.09,-2.05,-31.81,29312187,126253481.33,1.66,18.579,0.586,8413084611
SH600459,贵研铂业,17.15,0.21,1.24,-31.85,8702876,148272781,1.53,26.351,1.166,10138338777
SH688408,中信博,120,2,1.69,-31.99,3203700,390004682,4.39,,0.025,16285857600
SZ300348,长亮科技,10.59,-0.03,-0.28,-32.18,12060249,127080882.16,1.97,61.37,0.331,7635395952
SH603444,吉比特,272.41,-5.65,-2.03,-32.18,949685,258512034,1.32,15.587,5.873,19577093880
SH600391,航发科技,18.98,0.08,0.42,-32.21,4269707,80758776,1.29,97.524,0,6265855386
SH600217,中再资环,5.12,0.01,0.2,-32.22,11719748,59782708,0.84,36.144,0.195,7109938084
SZ000547,航天发展,11.29,-0.01,-0.09,-32.26,33107369,374726478.44,2.1,36.117,0.213,18105604914
SH605007,五洲特纸,15.34,-0.25,-1.6,-32.27,1836800,28184915,2.23,17.904,1.956,6136172636
SZ300745,欣锐科技,43.45,2.25,5.46,-32.32,5143989,220694244.25,5.31,299.89,0,5419678309
SH603055,台华新材,10.72,-0.36,-3.25,-32.35,6536609,71361921,0.76,21.076,1.586,9313032932
SZ300436,广生堂,32.47,-0.33,-1.01,-32.4,873500,28341131,0.66,,0,5171399490
SZ300077,国民技术,16.87,0.15,0.9,-32.47,11163022,189772844.71,2.01,48.518,0,10048716720
SZ002534,西子洁能,21.1,1.92,10.01,-32.48,22324381,447424774.58,3.08,59.069,0.948,15597150574
SZ002701,奥瑞金,4.6,-0.04,-0.86,-32.48,9726327,44696641.26,0.38,17.453,2.957,11836998006
SH688128,中国电研,19.65,0.62,3.26,-32.55,1887993,36960128,1.96,24.434,1.781,7948425000
SH603110,东方材料,30.86,-0.04,-0.13,-32.55,561500,17356745,0.28,438.482,0.583,6209856950
SH688696,极米科技,263.96,-4.44,-1.65,-32.55,511104,135521363,1.13,32.986,0.812,18477200000
SH688660,电气风电,7.89,0.06,0.77,-32.58,7934937,62584474,1.53,35.507,1.458,10520000526
SZ002010,传化智联,5.77,-0.02,-0.35,-32.59,10721683,61972260.21,0.4,7.515,1.733,16171287661
SZ002354,天娱数科,3.93,-0.07,-1.75,-32.59,17827800,70035275,1.21,,0,6502522273
SZ300480,光力科技,17.72,1.25,7.59,-32.6,11934759,206145490.79,5.28,60.069,0.433,6224871470
SH600165,新日恒力,9.05,-0.07,-0.77,-32.61,5724433,52133985,0.84,,0,6198198164
SH603866,桃李面包,13.27,-0.3,-2.21,-32.69,8800186,116750668,0.66,23.533,3.23,17690227658
SH600587,新华医疗,21.47,0.08,0.37,-32.79,6568198,139705954,1.63,16.097,0.699,8845100910
SZ002026,山东威达,12.22,0.03,0.25,-32.83,8712000,106636243.4,2.04,14.882,1.218,5428017710
SZ002439,启明星辰,19.14,0.01,0.05,-32.83,5720883,108431188.3,0.79,25.362,0.13,18232831717
SZ000949,新乡化纤,3.66,-0.02,-0.54,-32.89,13379400,48941763,0.95,8.429,2.732,5368223667
SZ300997,欢乐家,11.51,-0.12,-1.03,-32.96,2185914,25167979.72,2.43,30.401,1.651,5179500000
SZ300136,信维通信,16.91,-0.29,-1.69,-33.01,10394916,176963669.99,1.26,31.671,0.296,16361585669
SH688305,科德数控,71.68,2.78,4.03,-33.01,849787,61144285,1.86,85.005,0,6678981622
SH688167,炬光科技,146.65,5.08,3.59,-33.04,1339905,194833068,6.63,127.349,0,13192634000
SH601969,海南矿业,8.04,-0.19,-2.31,-33.06,24034920,193945322,1.19,22.309,0,16357353701
SH600211,西藏药业,34.72,-0.24,-0.69,-33.08,918900,31909114,0.37,49.774,0.974,8608401909
SZ000961,中南建设,2.77,0,0,-33.09,54065956,149350303.68,1.42,,0,10599568156
SH603060,国检集团,10.65,-0.07,-0.65,-33.18,3349592,35529990,0.46,33.828,0.986,7715030400
SZ300379,东方通,19.62,1.07,5.77,-33.2,15653511,302158540.74,3.62,52.656,0.459,9023432866
SH603719,良品铺子,28.12,-0.14,-0.5,-33.21,7427071,207302336,3.32,39.87,0.754,11276120000
SZ300358,楚天科技,17.28,0.36,2.13,-33.22,8008647,137501772.6,1.55,15.783,0.694,9936915564
SZ300942,易瑞生物,18.98,-0.31,-1.61,-33.49,1838773,34889621.19,1.71,33.873,1.312,7608322800
SH600771,广誉远,28.62,-0.32,-1.11,-33.53,3763055,107612570,0.76,,0,14081031328
SH603989,艾华集团,27.21,0.58,2.18,-33.57,1950887,52670435,0.49,22.117,1.103,10906189782
SZ002777,久远银海,13.96,0,0,-33.57,1795789,24889807.88,0.45,26.598,1.102,5698905290
SH688289,圣湘生物,26.27,-0.33,-1.24,-33.59,4203080,110630667,1.43,6.881,2.911,15458839025
SZ002375,亚厦股份,4.95,-0.09,-1.79,-33.59,17147788,84981890.17,1.29,,0.505,6632982665
SZ300027,华谊兄弟,2.63,-0.05,-1.87,-33.59,30432298,80085440.76,1.32,,0,7296950567
SZ300573,兴齐眼药,90.5,1.33,1.49,-33.61,1492858,134698174.55,2.21,33.897,0.994,7972568721
SH603113,金能科技,10.47,-0.09,-0.85,-33.65,7803652,81762041,0.91,48.041,3.343,8952699379
SH600535,天士力,10.19,-0.05,-0.49,-33.65,4381233,44575355,0.29,16.104,3.238,15281944325
SH603915,国茂股份,18.22,0.57,3.23,-33.66,4658581,84426382,0.72,27.792,1.176,12071212059
SZ300377,赢时胜,8.11,0.03,0.37,-33.71,7172100,57753270.04,1.14,27292.191,1.233,6095127919
SZ000032,深桑达A,13.65,0.03,0.22,-33.77,1771308,24064673,0.27,,0.733,15533143544
SZ000951,中国重汽,10.93,-0.04,-0.36,-33.78,10067876,109952491.7,0.86,37.082,2.745,12841322105
SH603881,数据港,24.4,0,0,-33.81,2422520,58878440,0.74,87.429,0.139,8025823607
SH600238,海南椰岛,12.01,-0.11,-0.91,-33.94,5323210,63972681,1.2,,0,5382882000
SZ002901,大博医疗,32.91,-0.59,-1.76,-34.02,573056,18894543.97,0.17,25.61,1.519,13728071476
SH600316,洪都航空,25.69,0.51,2.03,-34.06,9390556,238935144,1.31,171.972,0.261,18422671813
SZ300790,宇瞳光学,19.7,-0.34,-1.7,-34.08,3034893,60418918.28,1.85,35.417,0.677,6637873945
SH688153,唯捷创芯-U,43.88,0.83,1.93,-34.11,786961,34339089,2.58,,0,17555510400
SH605300,佳禾食品,14.07,-0.03,-0.21,-34.13,674914,9433474,1.17,50.104,0.853,5628140700
SZ002961,瑞达期货,15.89,-0.29,-1.79,-34.19,1606855,25599988.33,0.36,15.603,2.077,7071479570
SZ002191,劲嘉股份,9.6,-0.09,-0.93,-34.25,23309120,223704525.16,1.64,13.944,3.646,14120520480
SH600529,山东药玻,28.53,0.57,2.04,-34.28,9645021,277390014,1.62,27.737,1.052,16974429822
SH688222,成都先导,15.38,0.14,0.92,-34.34,876460,13352322,0.31,172.773,0.325,6162458400
SZ300315,掌趣科技,3.19,-0.1,-3.04,-34.36,36583253,117501150.07,1.39,,0,8796374572
SZ002453,华软科技,11.9,0,0,-34.4,4131001,49142258.88,0.68,,0,11236184978
SH600640,新国脉,10,-0.21,-2.06,-34.43,8222600,82126825,1.03,,0,7956959400
SH688505,复旦张江,9.18,-0.03,-0.33,-34.43,1052551,9649698,0.39,84.465,0.763,9446220000
SH600707,彩虹股份,4.47,0,0,-34.46,8271206,36973644,0.33,,0,16040102102
SZ002146,荣盛发展,2.85,-0.02,-0.7,-34.48,30629500,87130388,0.79,,0,12392266975
SZ300870,欧陆通,54.7,0.85,1.58,-34.49,692400,37737105.92,1.77,123.434,0.241,5560802000
SZ002833,弘亚数控,14.71,-0.04,-0.27,-34.56,2226296,32713205.84,0.87,12.811,2.525,6240416783
SH688280,精进电动-UW,9.98,0.14,1.42,-34.56,2737431,27395562,2.61,,0,5890412237
SZ002019,亿帆医药,11.52,-0.23,-1.96,-34.62,6847791,78926753.2,0.8,62.545,0,14123806007
SZ300671,富满微,52.73,0.58,1.11,-34.62,2978326,157803987.1,1.37,54.836,0.566,11480611461
SZ300709,精研科技,32.5,0.15,0.46,-34.65,3303656,107930541.27,2.23,32.137,0.461,6065019903
SZ300456,赛微电子,16.01,0.03,0.19,-34.65,10946700,176196624,1.9,82.698,0.219,11739958043
SZ002650,加加食品,4.48,0.11,2.52,-34.69,66782927,301593543.38,5.8,,1.964,5160960000
SH600131,国网信通,14.13,0.14,1,-34.7,8415115,117881540,1.56,24.452,1.203,16890924907
SH603877,太平鸟,17.62,-0.16,-0.9,-34.73,1178503,20760442,0.25,21.023,3.405,8399950902
SH688330,宏力达,73.12,-0.54,-0.73,-34.76,979243,72259945,2.17,17.704,1.696,7312000000
SZ300168,万达信息,8.49,-0.06,-0.7,-34.79,7904235,66983415.31,0.67,,0,10082594629
SH688225,亚信安全,19.76,-0.06,-0.3,-34.81,474973,9403872,1.38,171336.078,0.709,7904197600
SZ002511,中顺洁柔,10.79,-0.02,-0.19,-34.83,6201920,66535396.59,0.48,35.293,0.926,14172929495
SH603693,江苏新能,14.18,0.22,1.58,-34.89,8878948,124613462,1.11,40.543,0.542,12641127978
SH603466,风语筑,12.12,-0.36,-2.88,-34.93,9896122,120555552,1.66,84.86,2.792,7253531750
SH603228,景旺电子,22.15,0.07,0.32,-34.97,3621562,80359049,0.43,20.01,1.354,18773501512
SZ002727,一心堂,24.65,-0.35,-1.4,-34.97,4932768,121409295.79,1.24,18.007,1.217,14693138441
SH605305,中际联合,44.88,2.42,5.7,-34.98,2593444,114072615,2.44,34.841,1.02,6812784000
SZ300708,聚灿光电,11.94,0.06,0.51,-34.98,7807360,93520837.4,2.1,43.388,0.334,6503589597
SH688766,普冉股份,164,13.01,8.62,-35.01,756932,120426358,2.76,29.598,0.475,8318113948
SH603666,亿嘉和,48.7,2.87,6.26,-35.02,5413317,258951167,2.63,21.547,0.329,10126712090
SH688321,微芯生物,22.7,0,0,-35.16,1492181,33806204,0.46,949.204,0,9323355350
SH603733,仙鹤股份,26.1,0.13,0.5,-35.19,984700,25618788,0.14,24.182,1.341,18425887340
SZ002605,姚记科技,14.4,-0.31,-2.11,-35.25,4104736,59442686.39,1.26,14.702,2.083,5841066053
SZ300674,宇信科技,15.23,0.05,0.33,-35.4,5793694,87556756.34,0.82,28.257,1.313,10838066067
SH688230,芯导科技,65.49,1.14,1.77,-35.44,548831,35967034,2.81,46.037,0.654,5501160000
SH605339,南侨食品,21.2,-0.16,-0.75,-35.45,648954,13774872,0.97,30.348,1.557,9066273534
SH603313,梦百合,11.17,-0.1,-0.89,-35.47,4493003,49985702,0.93,,0,5420790266
SZ300085,银之杰,9.87,-0.13,-1.3,-35.57,5694245,55931593.05,1.08,,0,6974542080
SZ300598,诚迈科技,41.18,0.05,0.12,-35.61,3186933,131790933.48,1.99,,0.049,6593003531
SH603982,泉峰汽车,30.15,1.9,6.73,-35.67,12562619,373252492,15.3,269.204,0.245,6066997035
SZ002048,宁波华翔,13.78,0.12,0.88,-35.77,10997887,151467352.15,1.97,11.424,18.768,11218236100
SH688097,博众精工,29.88,-0.2,-0.66,-35.96,679624,20599693,1.37,65.298,0,12068584290
SH600841,动力新科,7.45,0.09,1.22,-35.97,9133900,68095720,1.81,44.85,1.711,12154941203
SH601528,瑞丰银行,7.06,-0.03,-0.42,-36.02,5365766,37864602,0.88,7.738,2.55,10656045728
SZ002402,和而泰,17.4,0.27,1.58,-36.03,25480058,444242189.08,3.18,33.209,0.575,15903964147
SZ300618,寒锐钴业,50.9,-0.37,-0.72,-36.05,2517183,128862218.02,0.92,25.726,0.845,15759512375
SZ002373,千方科技,9.55,-0.12,-1.24,-36.12,9616744,91694596.4,0.7,121.029,0,15090797453
SZ002520,日发精机,6.65,0.29,4.56,-36.12,37626837,246714094.36,5.69,,0,5738280531
SZ300911,亿田智能,51.9,-1.7,-3.17,-36.13,1043892,54707209.5,2.49,24.467,1.157,5605366080
SZ300222,科大智能,7.54,0.06,0.8,-36.16,8790513,66210255.06,1.4,,0,5883026444
SZ000650,仁和药业,5.85,-0.04,-0.68,-36.18,8399300,49139707,0.63,12.939,1.709,8189638669
SH600876,洛阳玻璃,23.52,0.34,1.47,-36.24,5894546,138452125,1.54,48.298,0,15186275130
SZ000503,国新健康,10.77,-0.08,-0.74,-36.27,10040713,108246454.36,1.12,,0,9770707747
SZ300204,舒泰神,11.18,-0.06,-0.53,-36.3,3833700,43186764,0.81,,0,5330115802
SZ002389,航天彩虹,17.61,0.12,0.69,-36.43,10275780,180062191.04,1.11,73.966,0.342,17556905850
SZ300007,汉威科技,19.07,0.61,3.3,-36.56,13772994,258833778.9,4.91,23.039,0.42,6186063046
SZ300459,汤姆猫,3.52,-0.04,-1.12,-36.58,60692153,213666081.03,2.06,21.094,0,12375654505
SZ002082,万邦德,9.38,-0.22,-2.29,-36.58,4256295,40211611.55,1.18,51.614,0,5798930136
SH688658,悦康药业,18.1,0,0,-36.68,3823569,69032643,1.89,17.232,3.757,8145000000
SH688100,威胜信息,21.5,-0.01,-0.05,-36.77,2170820,46952571,1.3,29.506,1.209,10750000000
SZ300327,中颖电子,38.72,0.23,0.6,-36.78,6537741,253998199.03,1.94,27.987,1.127,13243760999
SH600984,建设机械,5.41,-0.09,-1.64,-36.79,16309393,89428820,1.39,124.737,0.711,6800607634
SZ002438,江苏神通,12.91,-0.23,-1.75,-36.82,19042784,245236629.15,4.06,28.076,0.387,6552308622
SZ300502,新易盛,24.64,-0.02,-0.08,-36.82,8517059,211103738.73,1.93,15.618,0.459,12494604436
SH688553,汇宇制药-W,21.05,-0.09,-0.43,-36.83,162511,3426220,0.31,24.911,1.002,8916780000
SZ002256,兆新股份,3.01,0.06,2.03,-36.9,56377864,168623361.92,4.04,,0,5666059735
SH603010,万盛股份,16.1,-0.18,-1.11,-36.92,2290400,36935455,0.47,14.961,2.609,9492215347
SZ300296,利亚德,6.41,0.04,0.63,-36.94,20619318,132297653.86,0.99,27.452,0.78,16299998474
SZ301087,可孚医疗,37.05,-0.21,-0.56,-36.94,919530,34112033.21,1.82,22.489,3.322,7724461875
SZ300383,光环新网,9.31,-0.05,-0.53,-37.13,10927949,101704863.19,0.61,23.176,0.215,16735589406
SZ301127,天源环保,12.63,0.3,2.43,-37.13,15958211,203576373.83,15.57,29.16,0.349,5284465254
SZ300471,厚普股份,15.99,-0.31,-1.9,-37.15,8704129,140664088.74,2.58,,0,6172124841
SH688356,键凯科技,210.77,-4.23,-1.97,-37.16,313201,66275797,0.86,61.521,0.415,12706901760
SH688739,成大生物,46.87,0.08,0.17,-37.18,321113,15058379,0.79,27.961,2.134,19519011500
SZ002283,天润工业,5.84,0.07,1.21,-37.2,7181102,41807472,0.72,18.449,1.712,6654429920
SZ300737,科顺股份,10.19,-0.01,-0.1,-37.29,4422899,44953526.06,0.5,26.921,0,12033153209
SZ300755,华致酒行,31.08,-0.87,-2.72,-37.33,3409600,106834594,0.83,20.564,1.062,12954094272
SZ300052,中青宝,20.45,-0.03,-0.15,-37.39,7664804,155988350.3,2.94,,0,5358180370
SZ300261,雅本化学,11.99,-0.11,-0.91,-37.42,17963147,215848742.07,1.89,55.63,0,11550080557
SH600986,浙文互联,5.27,-0.16,-2.95,-37.49,32567482,173112314,2.46,30.925,0,6969182959
SZ000615,奥园美谷,6.73,-0.1,-1.46,-37.57,7484700,50565874,0.96,,0,5257343547
SH688088,虹软科技,27.27,0.28,1.04,-37.64,3719865,101958694,1.39,100.016,0.733,11071620000
SZ002975,博杰股份,39.17,0.33,0.85,-37.7,597443,23450695.91,1.53,24.383,0.896,5459472257
SZ301050,雷电微力,84.2,0.55,0.66,-37.77,2538828,213820156.92,1.89,52.345,0.128,14671008000
SZ300287,飞利信,3.81,-0.04,-1.04,-37.85,19678639,75094228.59,1.53,,0,5468393208
SH601778,晶科科技,5.29,0.04,0.76,-37.85,39316183,206825892,1.93,52.497,0.237,15311215776
SH688016,心脉医疗,152.65,5.9,4.02,-37.94,1647408,247953813,4.27,31.739,1.376,10987464140
SZ000982,中银绒业,2.09,-0.01,-0.48,-37.98,33985100,71009694,0.8,405.198,0,8907323041
SZ300602,飞荣达,15.49,-0.03,-0.19,-38.26,7676394,119644421.27,2.44,,0.065,7868020775
SZ002925,盈趣科技,20,-0.15,-0.74,-38.37,3629848,72672794.36,0.5,18.076,5,15656976260
SZ300638,广和通,22.23,0.43,1.97,-38.46,4828977,107526659.72,1.19,34.437,0.598,13860134083
SH688332,中科蓝讯,56.26,0.28,0.5,-38.62,648589,36609095,2.33,37.214,0.978,6751200000
SZ300114,中航电测,10.79,-0.02,-0.19,-38.7,3939500,42416249,0.67,26.124,0.463,6374305784
SZ000829,天音控股,11.2,-0.13,-1.15,-38.88,35147511,399052139.18,3.43,64.484,0.545,11481124906
SH605199,葫芦娃,15.22,0.12,0.79,-38.92,2032600,30794408,2.18,78.225,0,6089655205
SH603489,八方股份,136.43,0.83,0.61,-38.92,516584,70294242,0.72,25.347,1.466,16413081542
SZ300463,迈克生物,17.39,-0.23,-1.31,-38.92,5610798,97971963.34,1.13,12.822,2.708,10650846170
SZ300767,震安科技,52.99,-0.42,-0.79,-38.98,1870697,99023928.84,0.92,167.661,0.142,12858463794
SH603187,海容冷链,28.68,0.27,0.95,-38.99,1049957,30134608,0.43,30.034,0.926,7918183391
SZ300869,康泰医学,24.45,-0.07,-0.29,-39,1680163,41014998.64,1.05,37.035,1.227,9823931760
SH600210,紫江企业,5.37,0.03,0.56,-39.06,12800627,68562024,0.84,17.871,4.655,8144873168
SZ000564,ST大集,1.04,0,0,-39.18,42248954,44010326.16,0.28,,0,19930328428
SZ300418,昆仑万维,14.01,-0.24,-1.68,-39.21,13036157,182825146.96,1.19,14.122,0.47,16815498577
SH600955,维远股份,27.38,-0.57,-2.04,-39.29,4971736,138305319,3.62,10.982,1.428,15059000000
SZ003039,顺控发展,18.73,0.14,0.75,-39.29,2152376,40227803.2,1.76,42.765,0.678,11566125813
SH688233,神工股份,53.1,2.72,5.4,-39.31,3498417,185518282,4.2,40.629,0.772,8496000000
SZ301047,义翘神州,107.21,-0.24,-0.22,-39.41,322907,34546171.41,0.55,29.499,4.909,13851532000
SZ300567,精测电子,43.56,1.9,4.56,-39.43,4311264,186221456.74,2.09,161.554,0.689,12115964401
SZ002232,启明信息,13.39,-0.12,-0.89,-39.64,5987799,80055780.65,1.47,98.078,0.373,5470463812
SZ000540,中天金融,1.59,-0.01,-0.63,-39.77,62040825,98731135.5,0.89,,0,11138354940
SH600110,诺德股份,9.54,0.1,1.06,-39.9,23628852,224705816,1.68,40.903,0.627,16635880878
SZ300072,海新能科,4.74,-0.03,-0.63,-40.17,12231666,58140987.52,0.52,41.957,0.105,11137674231
SH605089,味知香,55.7,-0.4,-0.71,-40.27,691100,38381945,2.61,39.338,1.795,5570000000
SZ300894,火星人,29.03,-0.59,-1.99,-40.36,1271111,37123311.7,1.13,31.361,2.067,11757150000
SZ002044,美年健康,4.66,-0.07,-1.48,-40.64,23412017,109221881.93,0.6,,0,18240423281
SZ300747,锐科激光,26.9,0.56,2.13,-40.84,4770376,128754736.75,0.98,64.711,0,15245738014
SH600764,中国海防,23.7,-0.3,-1.25,-40.9,3021022,71859130,0.61,23.56,1.515,16841916448
SH603533,掌阅科技,15.01,-0.28,-1.83,-41.01,4853271,73179393,1.11,116.584,0.266,6587841493
SH605376,博迁新材,49.34,-0.16,-0.32,-41.03,2533688,125715154,1.45,56.708,0.405,12907344000
SZ300079,数码视讯,5.19,-0.14,-2.63,-41.11,28910868,150810767.77,2.28,87.293,0.193,7416555994
SH605337,李子园,20.63,-0.56,-2.64,-41.13,2919576,60200152,2.46,26.458,1.558,6259307040
SH688182,灿勤科技,14.1,-0.17,-1.19,-41.18,4344760,61712096,6.21,94.92,0.567,5640000000
