股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ300833,浩洋股份,116.38,6.39,5.81,44.96,946320,108587044,4.49,35.37,0.687,9813976260
SH688041,海光信息,52.17,-3.93,-7.01,44.92,20327715,1082191562,10.18,143.55,,121260718207
SZ002204,大连重工,6.28,0.06,0.96,44.92,33503584,209746791.26,1.73,54.785,0.478,12129003801
SZ300796,贝斯美,17.98,0.61,3.51,44.77,1961500,35113645.6,2.27,38.494,0.238,3607416023
SH688385,复旦微电,72.75,-1.33,-1.8,44.68,4888869,359175281,1.65,69.658,0.089,59255020500
SZ002336,人人乐,7.23,-0.15,-2.03,44.31,23835507,174357091.48,6.39,,0,3181200000
SZ002689,远大智能,4.73,-0.12,-2.47,44.21,83881461,398366605.72,8.06,698.693,0,4934859729
SH600522,中天科技,24.34,1.34,5.83,44.16,57187022,1377319928,1.68,47.583,0.411,83071194530
SZ300787,海能实业,38.11,-1.68,-4.22,44.11,3593260,137783411.8,4.03,18.122,1.312,5840811771
SH603566,普莱柯,31.59,-0.41,-1.28,44.04,3598352,113356809,1.12,63.162,0.633,10156058640
SZ001283,N豪鹏,75.15,22.96,43.99,43.99,741419,55357413.77,3.71,26.434,,6012000000
SZ300533,冰川网络,28.76,-0.81,-2.74,43.87,5400459,154284449.24,5.08,19.046,0,4382678880
SZ000159,国际实业,9.38,0.31,3.42,43.64,18618225,173751991.87,3.87,16.318,0,4508834614
SZ002323,雅博股份,4.28,0.19,4.65,43.63,57070340,246569494.5,2.69,,0,9077260008
SZ000629,攀钢钒钛,5.58,0.02,0.36,43.44,163271418,917874347.06,1.9,28.059,0,48004886207
SZ000688,国城矿业,20.05,0.98,5.14,43.42,10009221,199470180.92,0.88,107.054,0,22803060949
SH688293,C奥浦迈,115,-12.24,-9.62,43.39,8728066,1051480584,51.57,99.458,,9427737720
SH603768,常青股份,23.9,-0.37,-1.52,43.3,2415000,57343866,1.18,204.231,0.247,4875600000
SZ002801,微光股份,28.73,-0.03,-0.1,43.17,2090219,60779073.07,1.8,21.036,1.74,6597327360
SZ002800,天顺股份,21.13,1.92,9.99,43,7602146,157101269.37,7.51,64.605,0.525,2297933796
SZ300093,金刚玻璃,54.18,2.78,5.41,42.96,9172788,493521615.69,4.26,,0,11702880000
SH600795,国电电力,4.53,0.05,1.12,42.9,222788972,1005754454,1.25,,0,80795354441
SH688119,中钢洛耐,7.23,-0.08,-1.09,42.89,2890983,20967434,1.93,39.281,0,8133750000
SH688295,中复神鹰,41.87,-0.59,-1.39,42.75,1396526,58641258,2.03,99.722,0,37683000000
SH603569,长久物流,10.32,0.4,4.03,42.74,22814328,232526760,4.07,164.413,0,5782780658
SZ002121,科陆电子,8.35,0.24,2.96,42.74,56474578,470353960.22,4.24,,0,11759715377
SH601869,长飞光纤,46.35,0.63,1.38,42.55,13775110,628701512,3.39,46.544,0.606,35128901756
SZ002116,中国海诚,10.02,0.38,3.94,42.48,22427869,223081898.63,5.39,23.128,1.43,4184641959
SH688270,臻镭科技,87.69,-2.63,-2.91,42.43,1001278,89015165,4.01,88.404,0.316,9576624900
SH600617,国新能源,5.98,0.54,9.93,41.98,86433393,500298617,8.87,183.943,0.334,8240404873
SH688337,普源精电-U,86.19,2.19,2.61,41.57,1035014,88503590,4.08,232.245,0,10455670459
SH600388,ST龙净,12.2,0.1,0.83,41.53,3450839,41879570,0.32,15.563,4.098,13042974335
SH600230,沧州大化,20.05,1.35,7.22,41.29,44077410,853482104,10.7,40.973,0.299,8388033830
SH600985,淮北矿业,15.07,0.42,2.87,41.16,20112656,302091656,0.81,6.419,4.645,37389211390
SH603871,嘉友国际,20.54,0.72,3.63,41.16,5786169,117987285,1.16,21.444,1.543,10270998182
SZ002337,赛象科技,6.21,0.12,1.97,41.14,68644555,434227530,11.68,67.961,0,3655303808
SH688559,海目星,84.25,4.75,5.97,41.1,6288735,530120898,4.91,99.42,0,16995457625
SH688212,澳华内镜,53,2,3.92,40.83,1057336,56192191,3.68,133.491,0.358,7067020000
SZ000702,正虹科技,7.03,-0.16,-2.23,40.6,28843463,201891244.53,10.82,,0,1874441069
SH603505,金石资源,36.16,-0.18,-0.5,40.49,2616240,94434866,0.6,65.894,0.476,15723314018
SZ000421,南京公用,6.79,0.62,10.05,40.39,38112112,252367538.28,6.66,60.89,1.473,3926873832
SZ002613,北玻股份,5.16,0.02,0.39,40.22,7083900,36462462,1.22,71.864,0,4835797200
SH603613,国联股份,103.77,0.39,0.38,40.19,2375374,246066178,0.48,65.532,0.112,51745471792
SH600358,国旅联合,6.19,-0.09,-1.43,40.05,6957600,43035904,1.38,135.649,0,3125557925
SZ002781,*ST奇信,9.72,0.14,1.46,39.86,5904482,56508684.6,2.64,,0,2187000000
SZ000065,北方国际,10.68,0.18,1.71,39.82,48136422,515396473.05,5.32,14.488,0.583,10698192269
SH603327,福蓉科技,18.46,-0.46,-2.43,39.78,8290075,153583659,1.59,23.765,1.75,9623198000
SZ301117,佳缘科技,64.9,2.2,3.51,39.77,2166791,138596073.22,10.32,62.81,0.616,5987888170
SZ002869,金溢科技,21.69,-0.08,-0.37,39.58,5245300,113671560.5,3.47,,0,3907422201
SZ200152,*ST山航B,5.72,0.23,4.19,39.51,804159,4570586.72,0.57,,0,2288000000
SZ301131,聚赛龙,41.36,-0.16,-0.39,39.47,669200,27903953,5.6,42.015,1.209,1976180800
SZ002090,金智科技,13.17,0.18,1.39,39.45,34559637,454125004.18,8.65,45.662,0.19,5324169207
SH600873,梅花生物,10.31,-0.13,-1.25,39.31,24918391,256798951,0.82,7.998,3.951,31367818759
SZ301160,翔楼新材,43.9,-1,-2.23,39.1,1553700,70489001,8.78,26.584,2.392,3277866681
SZ000821,京山轻机,19.17,-0.25,-1.29,39.01,49894680,973948176.3,8.71,65.813,0,11940509494
SZ000619,海螺新材,7.33,0.06,0.83,38.83,7276404,53285947.2,2.02,,0,2638800000
SH601702,华峰铝业,16.98,-0.87,-4.87,38.79,12241920,212098821,4.4,29.821,0.448,16955049588
SZ002997,瑞鹄模具,24.01,0.36,1.52,38.75,8562500,205143805,7.48,38.869,0.833,4408236000
SH600403,大有能源,5.48,0.28,5.38,38.71,40980300,222508260,1.71,6.966,6.387,13101651963
SH603272,联翔股份,18.92,0.05,0.26,38.71,567516,10720601,2.19,31.437,1.586,1960622840
SZ002148,北纬科技,7.42,-0.72,-8.85,38.54,180173493,1358228356.08,39.88,121.935,0.404,4161873771
SZ300029,ST天龙,9.43,-0.58,-5.79,38.27,11403420,109967764,5.69,38,0,1890776295
SZ002838,道恩股份,22.6,0.07,0.31,38.23,5023804,113379718.33,1.43,48.44,0.223,10100161796
SZ002060,粤水电,7.59,0.17,2.29,38.21,27287048,205485002.08,2.27,25.814,1.028,9125169020
SH600063,皖维高新,8.35,0.2,2.45,38.15,50907458,423184735,2.64,10.997,1.198,16081220678
SH603917,合力科技,32.7,-0.6,-1.8,37.86,3957740,130536156,2.52,91.58,0.398,5127360000
SH600599,ST熊猫,11.33,-0.51,-4.31,37.67,1367810,15752756,0.82,20.263,0,1880780000
SH603215,比依股份,16.96,0.07,0.41,37.58,1184700,19991684,2.54,22.159,1.58,3165753600
SZ002033,丽江股份,8.54,-0.12,-1.39,37.52,14263140,121222996.42,2.6,,0,4692650672
SZ300056,中创环保,9.19,-0.33,-3.47,37.37,9535525,88880259.76,2.47,,0,3542657171
SZ300179,四方达,14.98,0.33,2.25,37.31,12131504,181026032.87,3.23,54.93,0,7278914273
SZ000593,德龙汇能,8.8,0.8,10,37.29,84635386,725784341.11,23.61,60.829,0,3155952879
SZ002397,梦洁股份,5.41,0.06,1.12,36.96,10229500,55515426,1.86,,0,4089859607
SH688375,国博电子,96.95,-2.95,-2.95,36.78,882517,86960084,2.9,88.604,0.516,38780969500
SZ301158,德石股份,21.26,1.1,5.46,36.71,6213193,130793635.69,16.53,49.562,0.564,3196877043
SZ300532,今天国际,15.06,0.13,0.87,36.68,6649467,99921219.3,3.15,29.033,0.789,4623936573
SZ002932,明德生物,65.77,-0.36,-0.54,36.4,3538596,233173382.32,3.47,2.858,5.342,10272814991
SZ301071,力量钻石,194.57,1.9,0.99,36.25,1212000,237578238.8,4.02,63.384,0.257,23493152297
SH603348,文灿股份,79.35,-0.84,-1.05,36.14,3592993,283488538,1.38,130.289,0.189,20854214962
SZ300268,佳沃食品,25.24,-1.15,-4.36,36.14,5932764,150218635.69,4.44,1639.067,0,4396808000
SH600971,恒源煤电,8.23,0.24,3,36.01,23203848,190303060,1.93,5.57,6.075,9876040195
SZ000014,沙河股份,8.92,0.06,0.68,35.78,24480114,216313454.44,10.11,21.435,0.467,2159052318
SZ000678,襄阳轴承,6.34,0.02,0.32,35.76,11699634,73993517.32,2.55,,0,2913938793
SH600769,祥龙电业,8.52,0.14,1.67,35.67,3494858,29598491,0.93,396.165,0,3194805744
SZ002517,恺英网络,7.89,-0.22,-2.71,35.57,69271040,541730040.22,4.22,18.321,0,16983364132
SH688046,药康生物,30.5,2.15,7.58,35.38,2674158,80006580,6.27,78.048,0,12505000000
SZ002909,集泰股份,9.84,-0.09,-0.91,35.21,10941315,107220849.75,3.03,102.043,0.508,3667884128
SZ300395,菲利华,59,1.85,3.24,35.18,5005606,295940383.49,1.05,68.324,0.26,29908472694
SH600361,华联综超,7.77,0.17,2.24,35.13,7936304,61380989,1.19,,0,5173327523
SH601886,江河集团,8.77,0.12,1.39,35.04,12929012,113435023,1.14,,1.161,9936428066
SZ000822,山东海化,9.33,0.3,3.32,34.92,35582733,329961274.93,3.98,8.244,0.536,8351207670
SH603787,新日股份,22.71,-0.05,-0.22,34.82,3315200,75054696,1.63,71.923,0.22,4632840000
SZ002379,宏创控股,4.3,0,0,34.8,12228012,52752212.12,1.32,221.487,0,3983520000
SZ300586,美联新材,18.41,-0.1,-0.54,34.77,5701185,106160286.25,1.47,41.376,0,9655808468
SH603596,伯特利,93.61,1.66,1.81,34.74,3170983,296542693,0.78,70.286,0.137,38243300499
SZ000975,银泰黄金,11.5,0.27,2.4,34.73,17506686,201375004.39,0.72,27.217,2.174,31932306048
SH600706,曲江文旅,9.74,-0.21,-2.11,34.72,6932660,67811137,2.74,,0,2484282306
SH600537,亿晶光电,6.37,0.05,0.79,34.67,59051007,379710163,5.02,,0,7598513537
SH600777,新潮能源,3.07,0.2,6.97,34.65,535726193,1614869280,8.42,12.453,0,20877522183
SH600975,新五丰,9.14,0,0,34.61,24602603,222792493,3.77,,0,7358074438
SH600919,江苏银行,7.38,0.04,0.54,34.5,71925757,528187200,0.49,4.765,5.42,109000014579
SH688196,卓越新能,77.03,-0.1,-0.13,34.39,1064201,83043831,3.55,18.361,1.493,9243600000
SH601838,成都银行,15.51,0.17,1.11,34.34,17860095,274591970,0.5,6.296,4.062,56026018190
SZ002150,通润装备,8.26,0.07,0.85,34.31,9645040,79642663.6,2.72,17.085,1.816,2944830858
SH605060,联德股份,22.39,-0.24,-1.06,34.26,952300,21449246,1.17,29.572,1.492,5373600000
SH600395,盘江股份,9.3,0.2,2.2,34.17,29605043,275262475,1.79,10.213,4.301,19963611514
SH600988,赤峰黄金,19.98,0.68,3.52,34.09,24611782,491731044,1.6,56.101,0,33244949332
SH688052,纳芯微,307.6,-16.2,-5,34.03,1228557,381570577,5.69,94.581,0.26,31087286400
SZ001268,联合精密,25.78,-0.27,-1.04,33.92,761614,19632358.2,2.82,29.854,0.97,2782521351
SH600220,江苏阳光,3.54,-0.05,-1.39,33.92,24854691,88158129,1.39,39.585,0.565,6313024754
SH688349,三一重能,39.86,0.71,1.81,33.76,5706305,227734466,4.23,30.318,0,46906678600
SZ002911,佛燃能源,14.27,1.3,10.02,33.68,27087061,374434339.4,2.87,22.402,3.153,13488004000
SZ003033,征和工业,36.2,-0.13,-0.36,33.62,1009600,36871090,4.19,27.307,1.105,2959350000
SZ002040,南京港,8.19,0.12,1.49,33.6,41233776,336200866.56,8.52,25.084,0.659,3963688092
SZ301193,家联科技,42.22,0.44,1.05,33.51,2068804,86989983.31,7.26,43.036,0.474,5066400000
SH601028,玉龙股份,25.41,0.85,3.46,33.46,13141619,327650405,1.68,74.196,0.252,19896684562
SH603676,卫信康,12.18,-0.26,-2.09,33.39,3748300,45943701,0.87,36.419,1.316,5301150120
SH688237,超卓航科,55,-1.19,-2.12,33.27,737111,41140453,4.1,67.417,0,4928182050
SH600121,郑州煤电,6.37,0.3,4.94,33.26,114853600,721936308,9.43,,0,7761284682
SZ301163,宏德股份,35,-0.29,-0.82,33.23,1122531,39780548.39,5.8,47.612,0,2856000000
SZ000573,粤宏远A,4.1,0.37,9.92,33.07,129891146,510386860.62,20.52,56.053,2.439,2616950476
SZ000524,岭南控股,9.91,-0.48,-4.62,33.02,10558010,105320679.49,1.58,,0,6641767196
SZ002417,*ST深南,6.77,0.18,2.73,33.01,7061200,46829080,2.99,,0,1829746856
SZ000509,华塑控股,3.87,-0.01,-0.26,32.99,4216200,16266340,0.39,,0,4153005561
SH600303,ST曙光,6.25,0.3,5.04,32.98,4869100,30431875,0.72,,0,4222526319
SH600620,天宸股份,12.2,0.03,0.25,32.96,8672162,105604895,1.26,,0.451,8377460779
SZ301097,天益医疗,69.3,1.1,1.61,32.95,1122582,76419809.67,8.03,42.829,0.361,4085052602
SZ002446,盛路通信,8.03,-0.05,-0.62,32.73,25752175,208568802.07,3.08,,0,7291891105
SZ000428,华天酒店,4.18,-0.05,-1.18,32.7,18202600,75593046,1.79,36.803,0,4259110680
SZ001226,拓山重工,32.7,-0.45,-1.36,32.6,913600,30108142,4.89,28.608,1.639,2441601090
SZ301259,艾布鲁,24.37,0.07,0.29,32.52,918500,22404821,3.23,43.594,1.231,2924400000
SZ301192,泰祥股份,26,-0.6,-2.26,32.45,4276660,111685661.76,17.12,42.642,1.923,2597400000
SZ000557,西部创业,5.57,0.14,2.58,32.3,84580102,474731846.9,5.8,35.92,0,8123147274
SH688557,兰剑智能,35.98,-0.72,-1.96,32.26,1012302,36384732,2.34,27.5,0.945,2614666600
SZ301282,金禄电子,40.12,4.35,12.16,32.06,15612587,613974954.58,43.56,53.809,,6063735516
SZ000915,华特达因,39.19,-0.21,-0.53,32.03,1868689,72978047.04,0.8,20.153,2.041,9183450897
SZ002053,云南能投,12.48,0.4,3.31,32.01,9233716,114810967.1,1.21,31.65,0.16,9497012504
SZ300990,同飞股份,92.6,3.12,3.49,31.93,2425786,221935709.57,10.37,84.219,0.6,8667360000
SZ002703,浙江世宝,8.33,-0.06,-0.72,31.8,13777527,114134434.61,2.49,11605.186,0,6577739826
SH603123,翠微股份,10.68,-0.89,-7.69,31.74,36781651,397654588,5.64,91.427,0.609,8530507582
SH600077,宋都股份,3.57,0.08,2.29,31.73,41810483,145015423,3.12,,0,4784236704
SH600791,京能置业,5.23,0.48,10.11,31.72,55557805,284419329,12.28,,0.191,2368562400
SH600130,波导股份,5.4,0.48,9.76,31.71,104276712,563659713,13.58,189.503,0,4147200000
SZ002513,蓝丰生化,6.57,0.26,4.12,31.66,39811426,257813247.33,12.66,,0,2456761346
SH601789,宁波建工,4.8,0.09,1.91,31.54,29243898,139771949,2.69,14.562,2.5,5216633232
SZ002209,达意隆,8.97,0.44,5.16,31.33,15224899,136738842.87,9.85,,0,1751339129
SZ300643,万通智控,16.85,0.08,0.48,31.22,2888600,48531235,1.26,29.289,0.522,3875500000
SH603878,武进不锈,8.81,0.11,1.26,31.21,7371112,64637747,1.84,22.211,3.065,3530685451
SH600381,青海春天,11.04,-0.33,-2.9,30.96,10691819,117331522,1.82,,0,6481150581
SH603136,天目湖,23.07,-0.97,-4.03,30.93,2471906,57279112,1.33,,0,4297809109
SZ002306,中科云网,4.32,0.13,3.1,30.91,55148004,236854537.9,6.78,,0,3628800000
SH603555,贵人鸟,3.63,0.08,2.25,30.58,11899998,42896448,0.76,,0,5704564450
SZ300751,迈为股份,521.9,71.81,15.95,30.42,3476809,1751149773,2.94,114.735,0.18,90294487871
SZ002667,鞍重股份,26.03,-0.37,-1.4,30.41,4112778,107327108.42,1.78,,0,6016365960
SH601101,昊华能源,7.61,0.3,4.1,30.37,30856128,233569915,2.14,4.75,6.023,10958384217
SZ002628,成都路桥,4.69,0.43,10.09,30.28,162671851,746447320.8,21.73,,0,3551241337
SH688019,安集科技,253.95,-7.85,-3,30.27,1283327,329224121,1.72,105.53,0.089,18970481478
SH688047,龙芯中科,78.24,-3.2,-3.93,30.27,2428533,192126390,7.78,133.279,0,31374240000
SZ002553,南方精工,13.64,-0.09,-0.66,29.99,22974536,311473981.44,9.77,24.873,1.466,4746720000
SH900936,鄂资B股,1.889,0.029,1.56,29.95,1289727,2430050,0.22,3.378,1.126,3776348818
SH600689,上海三毛,9.25,0.21,2.32,29.73,9994400,91893487,6.57,354.98,0,1859169923
SH688247,宣泰医药,12.15,0.3,2.53,29.67,7449720,91161333,18.21,39.864,,5508081000
SH605108,同庆楼,23.32,-0.38,-1.6,29.51,2164154,50134485,2.65,64.432,1.201,6063200000
SH600389,江山股份,53.24,-0.46,-0.86,29.47,1880102,100205049,0.63,9.439,5.635,16257744404
SH688123,聚辰股份,87.61,-7.33,-7.72,29.43,2551245,227159408,3.04,55.453,0.308,10586955968
SH600929,雪天盐业,9.4,0.06,0.64,28.89,11818877,111103024,1.13,17.457,1.949,13860116606
SZ000517,荣安地产,3.02,0.07,2.37,28.76,39443133,118189970.61,1.58,9.15,5.298,9615445905
SH603322,超讯通信,16.23,-0.35,-2.11,28.71,2309200,38048399,1.48,,0,2599234500
SZ300495,*ST美尚,3.32,0.02,0.61,28.68,49436868,157959032.61,9.5,,0,2238607900
SZ002768,国恩股份,32.92,0.47,1.45,28.65,6860031,226796047.81,3.88,13.332,0.759,8929550000
SZ002848,高斯贝尔,11.47,0.33,2.96,28.44,6567400,75194254,4.08,,0,1917210500
SZ200625,长安B,4.09,-0.13,-3.08,28.35,7353070,30317310.45,0.45,4.664,5.126,40580159636
SH603179,新泉股份,42.26,0.74,1.78,28.34,5693693,237773608,1.17,71.819,0.546,20593381294
SZ002871,伟隆股份,12.99,-0.19,-1.44,28.25,2823984,36839709.5,3.09,18.791,2.694,2195734098
SZ002277,友阿股份,4.18,-0.03,-0.71,28.22,8681600,36112872,0.62,532.607,0,5827642304
SH603056,德邦股份,13.11,-0.01,-0.08,28.15,9083117,118590657,0.95,60.81,0,13463412432
SH600784,鲁银投资,8.08,0.3,3.86,28.1,12969882,104650788,2.28,17.64,0.433,5459270398
SH688513,苑东生物,58.38,0.31,0.53,28,290293,16857418,0.48,28.075,1.336,7010854200
SZ301212,联盛化学,37.78,0.18,0.48,27.99,4770886,182404148.48,18.63,36.01,0.543,4080240000
SZ000726,鲁泰A,8.17,0.18,2.25,27.92,12000056,97594421.64,2.1,12.336,0.857,7254479204
SZ300652,雷迪克,27.66,-0.41,-1.46,27.88,1433423,39693244.34,1.6,24.115,1.017,2776699856
SH603577,汇金通,11.79,0.05,0.43,27.86,4085320,48535455,1.67,70.502,0.509,3998449989
SH600190,锦州港,3.62,0.33,10.03,27.82,43834114,151755867,2.46,69.888,0.552,7248295230
SZ002561,徐家汇,9.11,-0.04,-0.44,27.82,8457811,76650249.33,2.05,102.927,1.756,3787600930
SZ300217,东方电热,7.19,-0.09,-1.24,27.82,28839200,209755734,2.43,37.759,0.278,10362347936
SZ301107,瑜欣电子,32.77,0.08,0.24,27.81,618391,20063467.9,3.37,29.814,0,2405318000
SZ300044,赛为智能,4.24,-0.03,-0.7,27.71,39540157,169476410.3,5.91,,0,3265483607
SH603299,苏盐井神,12.06,0.18,1.52,27.63,15401443,184886238,1.99,13.77,1.244,9444771453
SZ301338,凯格精机,59.13,1.24,2.14,27.63,2112586,124829313.54,12.68,38.465,0,4493880000
SZ002943,宇晶股份,71.39,6.49,10,27.6,3518700,243040381,5.15,236.1,0,7139000000
SH600096,云天化,25.03,0.42,1.71,27.57,59468723,1454065589,3.47,8.301,0,45952407822
SZ003022,联泓新科,46,2.72,6.28,27.54,21237410,965382557.63,6.92,61.064,0.435,61436128000
SH600716,凤凰股份,5.19,0.12,2.37,27.52,16192026,83550362,1.73,80.381,0,4858154462
SH688327,云从科技-UW,19.59,-0.85,-4.16,27.46,3933862,77558141,5.29,,0,14509736310
SZ200726,鲁泰B,4.74,0,0,27.38,561267,2656964.91,0.19,6.318,1.736,4208841056
SZ300848,美瑞新材,26.71,-0.59,-2.16,27.37,2272600,61099268,3.28,41.365,0.499,5342267100
SZ300596,利安隆,56.59,3.03,5.66,27.28,5022625,283736011.02,2.52,25.699,0.483,12994176956
SZ002404,嘉欣丝绸,7.05,-0.1,-1.4,27.17,40413352,283691511.52,8.72,21.98,2.837,4072599169
SZ301183,东田微,29.11,-0.44,-1.49,27.01,1396950,40570144,6.98,41.854,0,2328800000
SZ300584,海辰药业,25.21,-0.39,-1.52,26.97,1429942,36286400.56,2.23,10.71,0.992,3025200000
SH688156,路德环境,24.47,-0.13,-0.53,26.94,602634,14835455,0.86,35.668,1.226,2260385907
SZ002840,华统股份,21.93,-0.28,-1.26,26.91,6148385,133546034.69,1.33,,0,13291709052
SZ301059,金三江,25.71,-0.43,-1.64,26.88,1748256,45332494.49,5.77,56.505,0.972,3127878600
SZ002562,兄弟科技,6.33,0.15,2.43,26.85,21709860,136339322,3.1,25.159,0,6728177750
SZ002908,德生科技,14.04,0.24,1.74,26.84,6013685,83877921.06,2.81,41.392,0.509,4330404023
SZ301234,五洲医疗,33.27,1.01,3.13,26.84,2249485,75798189.45,13.23,31.456,0,2262360000
SZ300910,瑞丰新材,99.31,0.36,0.36,26.78,1705948,168010885.89,2.49,61.265,0.806,14896500000
SZ002069,ST獐子岛,4.17,-0.02,-0.48,26.75,5082103,21183143.4,0.73,92.637,0,2965337849
SH600160,巨化股份,16.18,0.54,3.45,26.68,28432395,459109936,1.05,22.306,0.803,43681891591
SH603360,百傲化学,16.51,-0.12,-0.72,26.61,5645800,93850867,2.21,12.044,0,4275297520
SH603706,东方环宇,17.86,1.62,9.98,26.43,5875000,101473270,3.1,21.113,4.479,3382375272
SH601717,郑煤机,14.19,0.17,1.21,26.42,19425991,274508824,1.29,11.425,3.066,25251015177
SH603007,ST花王,4.32,0.04,0.93,26.32,2322100,9932441,0.7,,0,1440311509
SZ000567,海德股份,15.19,0.25,1.67,26.31,4243669,64299303.46,0.46,24.08,2.029,14121405404
SZ301125,腾亚精工,28.37,-0.15,-0.53,26.14,703800,20050346,4.1,45.547,3.877,2053988000
SH605333,沪光股份,26.07,-0.63,-2.36,26.06,1771593,46265849,2.83,,0,11386752432
SZ000609,中迪投资,6.1,0.11,1.84,26.03,13720023,83129302.29,4.7,,0,1825519684
SZ000025,特力A,18.83,-0.32,-1.67,25.97,7478763,141289695.57,1.9,62.457,0.133,8116828166
SZ000605,渤海股份,7.02,0.25,3.69,25.95,14268999,99090866.63,4.23,345.198,0.285,2475663372
SZ300505,川金诺,25.58,0.24,0.95,25.93,5372195,136409457.49,3.26,16.563,0.521,5747598312
SZ300938,信测标准,35.98,0.09,0.25,25.89,807468,29237875.39,1.56,40.761,0.49,4082689818
SZ001336,楚环科技,28.89,0.33,1.16,25.83,1190534,34387601.61,5.92,25.988,0,2321990415
SH600425,青松建化,4.59,0.19,4.32,25.82,89003044,402925621,6.46,15.316,3.486,6328646495
SZ000836,富通信息,3.56,0.32,9.88,25.8,162720976,550457543.89,13.47,63.948,0,4302100597
SZ001227,兰州银行,4.39,0.02,0.46,25.63,11408819,49856091.25,2,15.198,2.278,25004110568
SZ000404,长虹华意,5.72,-0.01,-0.17,25.61,14724177,84425077.4,2.12,18.405,2.622,3981097000
SZ300776,帝尔激光,200.26,8.54,4.45,25.6,2530105,508762663.78,2.54,81.256,0.234,34056830398
SZ301112,信邦智能,34.57,-1,-2.81,25.57,1389700,48594891,5.85,50.01,1.049,3811916362
SH603329,上海雅仕,18.44,0.32,1.77,25.55,5416953,99092540,3.5,12.03,1.627,2927464236
SZ002580,圣阳股份,10.27,0.09,0.88,25.55,46808018,491555683.98,14.89,72.631,0,4661234558
SH600853,龙建股份,3.44,0.13,3.93,25.51,74997689,256639515,7.46,12.212,1.017,3491264758
SZ300446,乐凯新材,11.63,0.21,1.84,25.46,1990208,22932366.6,1.01,1346.882,0,2356470600
SZ000628,高新发展,13.92,0.21,1.53,25.39,3510359,48591925.62,1.83,35.115,0.216,4903737600
SH600987,航民股份,6.58,0.09,1.39,25.36,18789738,124493194,2.11,10.255,4.559,6914388092
SZ300498,温氏股份,24.14,0.1,0.42,25.34,28717926,689348875.75,0.54,,0,158026373298
SH600898,国美通讯,6.48,0.01,0.15,25.34,2755900,17827300,1.09,,0,1849268789
